2021-08-20/11:15:21		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-21/09:37:55		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:55		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:55		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:55		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:56		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:56		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:56		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:57		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:57		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:57		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:57		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:58		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:58		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:58		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:59		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:59		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:59		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:37:59		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:00		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:00		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:00		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:01		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:01		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:01		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:01		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:02		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:02		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:02		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:03		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:03		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:03		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:03		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:04		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:04		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:04		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:05		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:05		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:05		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:05		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:06		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:06		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:06		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:07		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:07		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:07		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:07		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:08		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:08		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:08		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:09		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:09		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:09		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:10		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:10		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:10		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:10		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:11		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:11		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:11		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:12		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:12		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:12		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:12		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:13		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:13		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:13		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:14		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:14		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:14		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:14		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:15		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:15		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:15		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:15		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:16		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:16		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:16		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:17		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-21/09:38:17		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:17		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:17		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:18		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:18		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:18		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:19		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:19		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:20		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:20		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:20		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:21		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:21		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:21		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:21		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:22		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:22		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:22		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:22		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:23		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:23		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:23		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:24		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:24		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:24		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:24		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:25		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:25		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:25		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:26		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:26		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:26		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:26		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:27		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:27		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:27		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:28		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:28		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:28		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:29		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:29		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:29		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:29		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:30		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:30		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:30		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:31		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:31		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:31		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:32		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:32		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:32		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:32		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:33		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:33		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:33		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:33		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:34		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:34		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:34		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:35		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:35		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:35		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:35		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:36		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:36		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:36		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:37		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:37		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:37		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:38		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:38		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:38		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:38		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:39		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:39		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:39		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:39		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:40		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:40		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:40		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:41		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:41		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:41		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:41		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:42		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:42		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:42		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:43		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:43		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:43		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:43		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:44		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:44		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:44		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:45		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:45		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:45		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:46		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:46		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:46		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:46		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:47		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:47		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:47		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:48		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:48		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:49		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:49		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:49		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-21/09:38:49		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
